"company_id","short_id","ref_comp_id","name1","name2","name3","street","zip_code","city_code","country_id","post_box_code","post_box_no","telephone1","telephone2","fax","railway_stn_no","head_office","industry_id","sales_representative","archive","user_id","info_flag","contact_date","adr_company_id","strno","email","isdn_local","isdn_euro","name_owner1","name_owner2","dob","title_id","salut_id","home_page","incr51","incr98","incr319","incr73","incr75","incr76","incr79","incr82","incr85","incr87","incr89","incr70","incr138","incr143","incr145","incr320","default_dept","incr298","incr350","own_contact_person","anniversary_date","company_type","incr355","incr141","district","taluka","relate_company","incr416","vat_tin","cst_tin","city_name_id","telephone1_info","telephone2_info","fax_info","email_info","transit_days","local_party"
"000020","HI",,"HIRCO TOOLS",,"SONAWALA CROSS ROAD NO. 2, GOREGAO - EAST, MUMBAI - 400 063","AMIN INDUSTRIAL ESTATE,","MH",,"1",,,"02226858889","02226858891",,,,,,"0","EMP020",NULL,"2012-11-05","1011",,"hircotools@yahoo.com",,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020",,,"FLEMINGO POLYCOLOUR PVT LTD",,,,,,"1",,,,,,,,,,"0","EMP022",NULL,"2011-07-26","1012",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","TE",,"TECHNOCRATS SECURITY SYSTEMS PVT LTD.",,"POST KHERA, TEHSIL NALAGRAH, DIST. SOLAN (HIMACHAL PRADESH)","VILLAGE NIHLA KHERA, RAJPURA ROAD,","MP",,"1",,,,,,,,,,"0","EMP020",NULL,"2011-12-15","1013",,"rupali@technocrat.asia",,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","DA",,"DACHSER INDIA PRIVATE LIMITED ( TDS 2%)",,"MAROL MAROSHI ROAD, ANDHERI (EAST), MUMBAI - 400059","AFL HOUSE, LOK BHARATI COMPLEX,","MH",,"1","AACCA7791D",,"02242328200",,"02229203996",,,,,"0","EMP131",NULL,"2012-02-07","1014",,"nilesh.dhabalia@dachser.co.in",,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020",,,"PT. LF. ASIA MANUFACTURING INDONESIA ",,"JL. RAYA JAKARTA BOGOR KM 28 CIBUBUR PEKAYON -PASAR REBO-JAKARTA TIMUR-INDONESIA, JAKARTA- 13720",,,,"25",,,,,,,,,,"0","rashmi",NULL,"2011-08-01","1015",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","1"
"000020",,,"J P CARGO SERVICE",,"GALA NO 53/0, PLOT NO 26/A, PIPARIA, UDYOGNAGAR, SILVASSA, AMLI - SILVASSA - 396230",,,,"1","ARHPP2704L",,,,,,,,,"0","EMP003",NULL,"2012-12-14","1016",,"keshab.bhanja@3dpackaging.in",,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020",,,"EVEREST PARK",,,,,,"1",,,,,,,,,,"0","EMP020",NULL,"2012-12-14","1017",,"keshab.bhanja@3dpackaging.in",,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020",,,"KULWANT SINGH NARWAL",,,,,,"1",,,,,,,,,,"0","EMP013",NULL,"0000-00-00","1018",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","MA",,"MATESHWARI PLYWOOD AND HARDWARE",,,"NEAR ROYAL PLAZA HOTEL, SILVASSA - 396230","GJ",,"1",,,,,,,,,,"0","EMP034",NULL,"0000-00-00","1019",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020",,,"SURYA HERBAL LIMITED ",,,,,,"1",,,,,,,,,"EMP005|","0","EMP014",NULL,"0000-00-00","102",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"10","0"
"000020","AQ",,"AQUA CHEM INDUSTRIES",,"VAPI - 396195, DIST. VALSAD","SHED NO. L322/16/9. G.I.D.C, ","GJ",,"1",,,"09825634312","09099019312",,,,,,"0","EMP034",NULL,"0000-00-00","1020",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","MI",,"MICRO TURN INDUSTRIES",,"SATIVALI ROAD, NEAR WALIA PHATA, VASAI (EAST), THANE- 401208","F-26, MEGHDOOT INDUSTRIAL ESTATE, ","401210",,"1","AFAPK3865L",,"932122053","9821222053",,,,,,"0","EMP131",NULL,"2014-11-11","1021",,"josekoyikkara@yahoo.com",,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","CH",,"CHAUDHARI ASSOCIATES",,,,,,"1",,,,,,,,,,"0","EMP034",NULL,"0000-00-00","1022",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","RA",,"RAKESH HARDWARE",,"PIPARIA, SILVASSA - 396 230","BRAHAMAND COMPLEX","GJ",,"1",,,,,,,,,,"0","EMP034",NULL,"0000-00-00","1023",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","DU",,"DURATECH AUTOMATION PVT LTD.",,"NAVGHAR, VASAI - EAST, DIST - THANE","UNIT NO. 5, DIWAN IND. EST. NO. 6","MH",,"1",,,"02502393464","02506555034","08502393464",,,,,"0","EMP155",NULL,"2014-04-02","1024",,"info@unitech-india.net",,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020",,,"JOY BEAUTY CARE PVT LTD",,"PLOT NO - 3, DIC INDUSTRIAL AREA, DISTRICT - SOLAN, BADDI - 173205",,,,"1",,,"8420020378",,,,,,"EMP185|","0","EMP022",NULL,"2011-08-17","1025",,"soumen.dutta@joycosmetics.com, sunil.agarwal@joycosmetics.com",,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0","02030100505",,,,,,,"0","0"
"000020",,,"AKAR ART and ACRYSIGN",,,,,,"1",,,,,,,,,,"0","EMP013",NULL,"0000-00-00","1026",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","KK",,"KK POLYCOLOUR INDIA LTD",,,,,,"1",,,,,,,,,,"0","EMP034",NULL,"0000-00-00","1027",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","PO",,"PODER PIGMENT LTD",,,,,,"1",,,,,,,,,,"0","EMP034",NULL,"0000-00-00","1028",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020",,,"RELIABLE TESTING",,,"203, V RAJ VIHAR OPP POLICE LINE,ULTAN FALIYA ROAD SILVASSA 396230",,,"1","AFLPP4416M",,,,,,,,,"0","EMP131",NULL,"2014-11-11","1029",,"reliabletesting@gmail.com",,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020",,,"SCITECH LAB PVT LTD-MEYER ORGANICS",,,,,,"1",,,,,,,,,"EMP176|","0","EMP022",NULL,"2015-01-12","103",,"skadam@meyer.co.in, ubhosale@meyer.co.in",,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"10","0"
"000020",,,"BIMPEX MACHINERY PVT LTD",,,,,,"1","AAACB5774H",,,,,,,,,"0","EMP020",NULL,"2011-08-25","1030",,"shrushti@bimpexindia.com,bimpex@bimpexindia.com",,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020",,,"BUREAU VERITA CERTIFICATION ",,,,,,"1",,,,,,,,,,"0","EMP014",NULL,"2011-08-25","1031",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020",,,"PT. LF ASIA MANUFACTURING INDONESIA",,,"J. RAYA JAKARTA BOGOR KM.28, CIBUBUR",,,"1",,,,,,,,,,"0","rashmi",NULL,"2011-08-25","1032",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020",,,"PT. LF ASIA MANUFACTURING INDONESIA",,"CIBUBUR PEKAYON PASAR REBO - JAKARTA TIMUR","J. RAYA JAKARTA BOGOR KM.28, ",,,"25",,,,,,,,,,"0","rashmi",NULL,"2011-08-25","1033",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020",,,"PT. LF ASIA MANUFACTURING INDONESIA",,"CIBUBUR,PEKA YON-PASSAR REBO
REBO-JAKARTA TIMUR
","J. RAYA JAKARTA BOGOR KM.28, ",,,"25",,,,,,,,,,"0","rashmi",NULL,"2011-08-25","1034",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","1"
"000020","SH",,"SHREEJI CRANE",,"VAPI - 396 195","C-1 B 2605/1 III PHASE G.I.D.C. ","GJ",,"1",,,"02602420776","02603251495",,,,,,"0","EMP034",NULL,"0000-00-00","1035",,"shreejicranes@gmail.com",,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","BU",,"BUREAU VERITAS CERTIFICATION (I) LTD. ",,,,"MH",,"1",,,,,,,,,,"0","EMP014",NULL,"0000-00-00","1036",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","MI",,"MITTAL ELECTRICALS",,,,,,"1",,,,,,,,,,"0","EMP014",NULL,"2011-08-26","1037",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","JE",,"JEMMCO",,,,,,"1",,,,,,,,,,"0","EMP014",NULL,"0000-00-00","1038",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","BD",,"B.D.ENTERPRISES",,,,,,"1",,,,,,,,,,"0","EMP014",NULL,"0000-00-00","1039",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020",,,"SYDLER REMEDIES PRIVATE LIMITED ",,,,,,"1",,,,,,,,,"EMP005|","0","EMP014",NULL,"0000-00-00","104",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"10","0"
"000020","VS",,"V.S.EQUIPMENTS AND AUTOMATIONS PRIVATE LIMITED",,"POKHARAN ROAD NO. 1, VARTAK NAGAR, THANE ( W ) -400 606","001-B, KRISHNA, LAXMI INDUSTRIAL PREMISES CO-OP SOCIETY,","MH",,"1","AACCV0537E",,,,,,,,,"0","EMP013",NULL,"2011-11-04","1040",,"vsequipments@vsnl.net",,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,"14",,,,,"0","0"
"000020","SK",,"SKYLINE ELEVATORS",,,,,,"1",,,,,,,,,,"0","EMP014",NULL,"0000-00-00","1041",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","RA",,"RAGA COSMTICS",,,,,,"1",,,,,,,,,,"0","EMP014",NULL,"0000-00-00","1042",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","AS",,"ASTA INTERNATIONAL",,,,,,"1",,,,,,,,,,"0","EMP014",NULL,"0000-00-00","1043",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","PE",,"PERFECT INDUSTRIAL SERVICES",,"OPP. PIPARIA STATION, SILVASSA- 396230","34 and 5, CENTRE POINT AMLI, ","GJ",,"1",,,,,,,,,,"0","EMP034",NULL,"0000-00-00","1044",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020",,,"SONTOSH S MALI",,,"AT NAVGHAR POST JNPT TAL URAN DIS RAIGAD NEAR SRIKRUPA WEAR HOUSE,ROOM NO 4",,,"1",,,,,,,,,,"0","EMP013",NULL,"0000-00-00","1045",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","SA",,"SANGHAVI GENERAL STORES",,"MASAT SILVASSA- 396230","KHANVEL ROAD,","GJ",,"1",,,,,,,,,,"0","EMP034",NULL,"0000-00-00","1046",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","AR",,"ARIHANT ENGINEERING WORKS",,"DADRA, SILVASSA -396230","A-101, DADRA IND ESATE","GJ",,"1",,,,,,,,,,"0","EMP034",NULL,"0000-00-00","1047",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020",,,"INDO HERBAL A/C ALCHEMIST RETAILS LTD",,"DISP ADD: PLOT NO.28, SIDCUL, SECTOR 1B, IIE, RANIPUR, HARIDWAR -249403, (UTTARAKAHAND), INDIA
INV ADD: 15, GANESH CHANDRA AVENUE, 4TH FLOOR, KOLKATA (WEST BENGAL) - 700013",,,,"1",,,,,,,,,,"0","EMP022",NULL,"2011-09-02","1048",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0","5006161562",,,,,,,"0","0"
"000020",,,"VISHAL LOGISTICS VAPI",,,"VAPI GIDC",,,"1",,,,,,,,,,"0","EMP013",NULL,"0000-00-00","1049",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020",,,"SARVOTHAM CARE LTD.",,,,,,"1",,,,,,,,,"EMP005|","0","EMP014",NULL,"0000-00-00","105",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"10","0"
"000020",,,"MADRAS FREIGHT CARRIERS",,,"AHEDABAD ",,,"1",,,,,,,,,,"0","EMP013",NULL,"0000-00-00","1050",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","PO",,"POWER ELECTRONICS",,"BESIDE JALARAM CYCLE STORE, SHOP NO.- 02, D And N.H.","AT NAROLI, CHAR-RASTA, ","GJ",,"1",,,"09879161608",,,,,,,"0","EMP034",NULL,"0000-00-00","1051",,"power_electronics@ymail.com",,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020",,,"PLANWAYS LOGISTICS",,,"A/612 BALAJI BHAVAN,PLOT NO 42A,SECTOR-11 NEAR SAKAL BHAVAN,CBD BELAPUR 400614",,,"1","BBPPK9893L",,,,,,,,,"0","EMP013",NULL,"2011-09-06","1052",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020",,,"AAKASH DIESELS",,,"BEING ZUBER AUTO GARAGE,NLH NO 8 VAPI 369195",,,"1",,,,,,,,,,"0","EMP013",NULL,"0000-00-00","1053",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","SU",,"SUPREB ARTS",,"VAPI, SILVASSA ROAD, SILVASSA-396230","OPP. KOTAK MAHINDRA BANK, NEW RAJSTHAN BANK,","GJ",,"1",,,,,,,,,,"0","EMP034",NULL,"0000-00-00","1054",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020",,,"G TECH LAB",,,"101 1ST FLOOR RIDDHI SIDDHI CHAMBER VAPI",,,"1",,,,,,,,,,"1","EMP013",NULL,"0000-00-00","1055",,,,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",NULL,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0",,,,,,,,"0","0"
"000020","3DA",,"3D TECHNOPACK (ATHAL)",,"SURVEY NO. 8 / 1, NAROLI ROAD , ATHAL, SILVASSA",,,,"1","AAACVO142R","AAACV0142REM005",,,,,,,,"0","EMP003",NULL,"2011-09-17","1056",,"mayur.joshi@3dpackaging.in",,,,,"0000-00-00",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,NULL,NULL,,"0000-00-00",,"0",NULL,,,,"0","26000001711",,,,,,,"0","0"
